payment_id,policy_id,payment_date,amount,payment_mode,status
68165,50952,2023-09-03,34676,Cash,Success
68166,35827,2022-11-04,55555,Card,Success
68167,30101,2024-03-16,7204,Card,Success
68168,58386,2024-03-10,48748,UPI,Success
68169,50050,2022-11-05,14067,UPI,Success
68170,7216,2022-08-12,5281,Card,Success
68171,31542,2023-11-05,36329,Card,Success
68172,24659,2023-11-11,44101,Cash,Success
68173,66391,2023-09-20,22159,UPI,Success
68174,39691,2023-03-06,10364,NetBanking,Success
68175,27114,2022-11-14,33379,NetBanking,Success
68176,62233,2024-05-02,33573,Cash,Success
68177,69196,2023-02-19,58650,Card,Success
68178,46169,2024-06-01,38371,Card,Failed
68179,17512,2023-03-24,48756,UPI,Success
68180,13336,2022-06-08,7970,Card,Success
68181,21632,2022-12-16,12456,UPI,Success
68182,36184,2022-05-21,51932,UPI,Pending
68183,12916,2022-11-13,29243,NetBanking,Success
68184,48568,2024-06-09,50992,Cash,Pending
68185,21047,2022-11-02,3307,Card,Success
68186,35532,2023-02-18,19894,UPI,Success
68187,22452,2023-03-21,40516,Cash,Success
68188,45079,2023-04-14,53958,NetBanking,Success
68189,21796,2024-03-10,25938,Cash,Success
68190,32894,2022-10-09,35826,Cash,Success
68191,61572,2022-08-30,12215,NetBanking,Success
68192,11075,2024-03-19,4428,UPI,Success
68193,28348,2022-10-05,58839,UPI,Success
68194,63919,2022-01-02,47852,Card,Success
68195,2410,2023-02-18,56362,Card,Success
68196,26670,2024-04-19,57927,NetBanking,Failed
68197,43858,2023-06-18,51299,NetBanking,Success
68198,29320,2023-12-04,4552,UPI,Success
68199,22819,2023-07-14,38676,UPI,Pending
68200,33895,2024-03-07,52064,NetBanking,Failed
68201,12154,2023-09-30,51025,NetBanking,Success
68202,58699,2023-01-29,3719,Cash,Success
68203,58646,2022-05-31,32131,Card,Pending
68204,42808,2023-01-01,10385,NetBanking,Success
68205,6769,2024-03-01,5946,UPI,Success
68206,7520,2024-04-16,52323,Card,Pending
68207,48477,2024-02-29,43373,Cash,Success
68208,42818,2024-03-13,3433,UPI,Success
68209,42043,2024-04-25,17688,Card,Success
68210,63603,2023-01-02,41078,Card,Success
68211,11308,2023-12-20,14873,UPI,Failed
68212,17484,2023-05-05,54283,Cash,Success
68213,59724,2023-10-20,51863,UPI,Success
68214,45993,2024-04-29,44315,UPI,Success
68215,23870,2023-10-12,10506,UPI,Success
68216,48664,2023-12-09,26709,Cash,Success
68217,5324,2024-05-14,58126,UPI,Success
68218,52273,2023-09-04,15780,Card,Success
68219,38532,2023-06-27,14676,UPI,Success
68220,43711,2022-01-27,56884,UPI,Failed
68221,56629,2023-02-20,5259,Card,Success
68222,25186,2023-05-21,48110,NetBanking,Success
68223,22892,2023-11-22,19797,NetBanking,Success
68224,7302,2022-03-18,22910,Cash,Success
68225,10623,2022-01-23,8425,Cash,Failed
68226,9425,2023-08-02,46968,Card,Success
68227,4141,2024-04-16,52576,UPI,Success
68228,39551,2024-04-02,35876,Cash,Success
68229,14062,2024-04-21,10958,NetBanking,Success
68230,6294,2022-11-04,42820,Cash,Failed
68231,10808,2022-05-08,42052,UPI,Success
68232,11394,2022-08-25,48725,NetBanking,Success
68233,59951,2023-10-03,4074,UPI,Success
68234,7824,2022-09-20,53355,Cash,Failed
68235,11583,2023-12-14,14979,NetBanking,Pending
68236,55235,2022-03-10,26845,Card,Success
68237,4357,2023-06-20,35375,NetBanking,Pending
68238,29301,2023-04-22,33564,Card,Success
68239,64404,2024-01-03,12721,UPI,Success
68240,29087,2022-04-23,46307,NetBanking,Success
68241,23756,2023-08-18,3990,Card,Success
68242,40375,2022-11-10,19644,Card,Success
68243,58550,2022-12-12,24862,Cash,Success
68244,69260,2023-03-08,43189,Card,Success
68245,9591,2023-04-28,34837,NetBanking,Success
68246,9010,2022-09-05,34911,UPI,Success
68247,2155,2023-07-21,31584,Cash,Success
68248,57880,2022-05-29,29832,UPI,Failed
68249,47590,2022-01-17,16714,Card,Success
68250,48922,2024-04-10,27052,UPI,Success
68251,18412,2023-10-01,36053,UPI,Success
68252,11587,2022-05-06,16707,NetBanking,Success
68253,23403,2024-02-17,47515,NetBanking,Success
68254,32885,2024-03-04,22383,Cash,Success
68255,38005,2024-02-27,50722,Cash,Success
68256,3643,2022-07-24,26964,Cash,Success
68257,69443,2023-07-30,59387,UPI,Success
68258,12612,2022-01-03,43682,NetBanking,Success
68259,59307,2023-09-10,40387,Cash,Success
68260,44453,2023-04-07,56077,Card,Success
68261,38116,2024-06-16,11133,Cash,Success
68262,60677,2022-05-18,35137,Cash,Success
68263,21215,2023-05-09,18098,UPI,Pending
68264,69887,2023-12-30,36502,Card,Success
68265,27136,2022-01-15,45862,UPI,Success
68266,40235,2022-07-14,49638,UPI,Success
68267,21809,2023-12-25,8133,UPI,Success
68268,45854,2022-10-16,50718,UPI,Success
68269,49995,2022-05-31,39099,Card,Success
68270,53787,2022-05-10,11841,UPI,Pending
68271,16626,2023-02-15,53232,Cash,Success
68272,58257,2024-04-13,39515,UPI,Success
68273,20492,2024-03-21,48987,NetBanking,Failed
68274,16027,2023-05-10,14292,UPI,Failed
68275,17063,2023-06-14,48115,NetBanking,Success
68276,37875,2023-08-10,8501,Cash,Success
68277,27038,2022-07-23,52252,UPI,Success
68278,69592,2023-01-18,37245,Card,Failed
68279,12708,2022-05-16,55929,Card,Success
68280,15799,2022-05-10,54113,Card,Success
68281,26735,2024-05-01,18442,Card,Success
68282,17561,2023-09-20,30850,UPI,Success
68283,62459,2022-07-23,9291,UPI,Success
68284,18663,2023-10-13,15356,Cash,Success
68285,4911,2023-03-03,59997,UPI,Pending
68286,32455,2022-07-09,8715,NetBanking,Success
68287,7807,2023-01-08,33897,NetBanking,Success
68288,21797,2022-09-13,44994,NetBanking,Success
68289,24857,2023-02-06,15299,Card,Success
68290,51745,2022-02-23,12030,UPI,Failed
68291,27620,2023-05-13,55168,Card,Success
68292,2383,2022-12-05,56006,Cash,Success
68293,10496,2022-01-31,19035,UPI,Success
68294,38958,2023-10-07,21270,Cash,Success
68295,51027,2022-11-21,26249,Cash,Success
68296,47484,2022-05-28,11677,NetBanking,Success
68297,43133,2024-02-24,38857,Cash,Success
68298,60788,2024-03-24,55044,Card,Success
68299,57777,2024-04-30,9032,Card,Success
68300,9822,2022-04-11,54917,Cash,Success
68301,68375,2023-11-06,22265,UPI,Success
68302,5667,2022-06-04,26325,NetBanking,Success
68303,39594,2024-06-02,58933,UPI,Success
68304,18729,2024-03-08,46854,Cash,Success
68305,31879,2023-06-14,29927,Card,Success
68306,52253,2022-08-07,21956,Cash,Success
68307,16665,2023-04-16,40861,UPI,Success
68308,12723,2023-04-29,49660,Card,Success
68309,5480,2023-03-05,31044,Card,Pending
68310,55120,2023-10-28,53151,NetBanking,Success
68311,6473,2023-10-25,10022,Cash,Success
68312,36841,2024-03-04,49055,UPI,Success
68313,28901,2023-03-17,7788,UPI,Success
68314,4712,2022-04-13,27749,UPI,Success
68315,68822,2023-01-08,22665,NetBanking,Success
68316,14612,2024-02-18,34987,Card,Success
68317,42294,2023-09-28,32448,Card,Success
68318,36984,2023-11-16,55752,Card,Success
68319,8125,2022-03-02,40496,Cash,Success
68320,67930,2024-03-14,30180,Cash,Success
68321,33375,2023-04-22,35514,NetBanking,Success
68322,1929,2023-09-24,44849,Card,Success
68323,57581,2022-02-03,17345,NetBanking,Success
68324,60624,2023-01-21,43397,NetBanking,Success
68325,33776,2023-05-17,33565,Card,Success
68326,49036,2022-08-25,24969,NetBanking,Success
68327,52934,2023-06-18,30909,Cash,Failed
68328,50075,2023-02-13,5837,UPI,Success
68329,31066,2023-11-07,35227,UPI,Success
68330,12628,2022-03-17,7176,NetBanking,Success
68331,3381,2022-08-20,50961,Cash,Success
68332,46986,2022-06-14,52661,NetBanking,Success
68333,27768,2024-06-08,49154,NetBanking,Success
68334,55511,2022-01-15,55698,UPI,Success
68335,9505,2023-06-14,6358,Cash,Failed
68336,62808,2022-01-28,26869,UPI,Success
68337,44984,2023-01-12,11401,Cash,Success
68338,56684,2022-12-03,52005,Card,Success
68339,38488,2023-04-27,32879,Card,Success
68340,40918,2022-04-03,54008,UPI,Success
68341,32878,2023-03-09,34162,Cash,Success
68342,43400,2022-09-26,46288,UPI,Success
68343,65790,2022-12-15,15741,UPI,Success
68344,52969,2023-08-16,17996,Cash,Pending
68345,43964,2023-05-11,16363,NetBanking,Success
68346,29147,2022-05-20,59532,UPI,Success
68347,67565,2023-06-11,20027,NetBanking,Success
68348,49782,2023-06-24,25698,Card,Failed
68349,30676,2022-11-13,50597,Card,Success
68350,63881,2022-11-23,15817,Card,Failed
68351,5974,2023-01-23,57579,UPI,Success
68352,7208,2023-03-06,56161,UPI,Success
68353,37420,2024-06-03,16375,UPI,Success
68354,44539,2022-03-23,39705,Cash,Pending
68355,11709,2023-10-09,34128,NetBanking,Success
68356,49614,2022-07-20,53739,UPI,Failed
68357,1410,2023-07-30,38576,NetBanking,Success
68358,59924,2022-05-01,21524,Card,Success
68359,54172,2023-02-14,13579,UPI,Success
68360,57264,2023-08-24,54392,UPI,Failed
68361,54973,2024-03-15,14203,NetBanking,Success
68362,49133,2023-06-14,30668,NetBanking,Success
68363,39153,2023-10-23,50716,NetBanking,Success
68364,31654,2022-03-26,53057,UPI,Success
68365,675,2024-05-18,20245,UPI,Success
68366,32114,2023-06-12,48522,Card,Success
68367,49898,2023-06-01,5580,NetBanking,Success
68368,350,2022-11-25,12432,Card,Failed
68369,67481,2022-12-20,24568,Card,Success
68370,11691,2022-12-09,40394,NetBanking,Failed
68371,66763,2024-01-01,31850,Cash,Pending
68372,36692,2023-08-15,5748,NetBanking,Success
68373,27630,2024-04-23,51279,Cash,Success
68374,30440,2023-06-28,29813,NetBanking,Success
68375,35240,2022-08-14,19385,Card,Success
68376,35949,2022-03-09,37984,UPI,Success
68377,28590,2023-09-01,42833,Card,Success
68378,34820,2022-02-20,53663,Card,Pending
68379,23100,2022-12-02,52834,Card,Success
68380,14252,2024-02-05,44124,UPI,Success
68381,18905,2022-03-02,47218,UPI,Success
68382,66555,2024-01-19,59331,Card,Success
68383,63416,2022-04-08,33000,Cash,Success
68384,33710,2024-01-30,19085,Card,Success
68385,61849,2022-02-12,23120,Card,Failed
68386,16964,2023-08-21,46105,NetBanking,Success
68387,13343,2023-07-09,4482,NetBanking,Success
68388,265,2024-04-04,11415,NetBanking,Success
68389,7545,2022-01-15,40491,Card,Success
68390,67485,2023-09-17,13817,NetBanking,Success
68391,54373,2022-03-09,30482,Cash,Success
68392,4384,2024-03-18,40731,UPI,Success
68393,12962,2023-06-28,44756,NetBanking,Failed
68394,36872,2023-09-12,6395,NetBanking,Success
68395,32965,2023-02-04,48932,NetBanking,Success
68396,66024,2022-05-08,13675,Cash,Success
68397,26058,2024-01-09,51464,UPI,Success
68398,16880,2023-07-10,32216,Card,Success
68399,43781,2023-08-03,32992,Card,Failed
68400,49042,2024-05-07,51053,UPI,Success
68401,46264,2022-06-08,38475,Card,Success
68402,18148,2022-08-22,50952,NetBanking,Success
68403,63286,2023-05-26,2922,NetBanking,Success
68404,50426,2023-06-23,32378,UPI,Success
68405,59054,2022-08-20,59645,Cash,Success
68406,66656,2023-12-16,33719,UPI,Success
68407,8686,2023-09-06,14435,UPI,Failed
68408,29987,2023-06-30,55576,Card,Failed
68409,35091,2024-05-31,21937,NetBanking,Success
68410,58780,2024-01-06,36487,Card,Success
68411,1670,2023-05-19,41392,NetBanking,Success
68412,31736,2024-04-14,48080,UPI,Pending
68413,13623,2022-12-22,51529,Card,Success
68414,63349,2023-09-26,35039,Card,Pending
68415,5229,2024-05-18,6512,UPI,Success
68416,34015,2024-05-23,47972,NetBanking,Pending
68417,28020,2024-01-04,35006,UPI,Success
68418,24081,2023-12-09,48351,UPI,Success
68419,39164,2022-12-30,30988,NetBanking,Success
68420,48065,2022-04-03,54561,Card,Success
68421,35013,2022-01-27,51444,Card,Success
68422,13490,2022-11-14,3307,UPI,Success
68423,10234,2022-06-16,23494,Card,Failed
68424,36246,2022-05-27,48008,Card,Success
68425,27077,2022-06-11,30389,Cash,Failed
68426,38357,2022-07-10,13892,Cash,Success
68427,42426,2023-06-01,33357,NetBanking,Success
68428,39521,2023-06-12,22762,Card,Success
68429,66620,2023-06-28,30146,UPI,Success
68430,68903,2022-12-29,50705,NetBanking,Success
68431,61255,2022-08-16,43604,NetBanking,Success
68432,43030,2022-05-07,50376,Card,Success
68433,67523,2023-05-18,43254,Card,Success
68434,31101,2022-02-13,22396,Cash,Success
68435,31171,2024-04-02,21963,NetBanking,Success
68436,11500,2023-09-22,55668,NetBanking,Success
68437,56108,2023-08-24,20407,UPI,Success
68438,38270,2023-09-08,35788,Cash,Failed
68439,55260,2022-02-18,27613,Cash,Success
68440,44674,2022-11-12,16656,NetBanking,Success
68441,22974,2023-10-10,59057,Card,Success
68442,18649,2022-01-22,6670,Card,Success
68443,42178,2023-05-03,52055,Card,Success
68444,37650,2022-02-26,29788,Card,Pending
68445,40024,2023-05-26,16594,UPI,Success
68446,4573,2023-11-08,14316,Card,Success
68447,4104,2023-04-03,7245,NetBanking,Success
68448,28085,2022-04-19,25712,Cash,Success
68449,59137,2022-05-23,8421,UPI,Success
68450,33875,2023-10-23,26167,NetBanking,Success
68451,61432,2022-12-28,25037,NetBanking,Success
68452,35855,2022-04-25,11918,Cash,Success
68453,10468,2023-06-20,42405,Cash,Success
68454,32518,2023-07-02,18355,UPI,Success
68455,33379,2023-06-21,42443,Card,Failed
68456,36877,2023-08-30,50256,Card,Pending
68457,19777,2023-07-22,53935,UPI,Success
68458,39497,2023-10-22,10998,UPI,Success
68459,20190,2023-01-29,14991,Cash,Success
68460,44444,2024-05-03,4297,UPI,Success
68461,67001,2022-03-07,45945,Card,Success
68462,34627,2023-12-20,30760,Cash,Success
68463,67837,2023-06-24,57263,NetBanking,Success
68464,23832,2024-01-18,50311,NetBanking,Success
68465,36631,2023-11-04,46088,UPI,Success
68466,20654,2024-03-27,11776,UPI,Success
68467,25908,2022-04-03,25370,NetBanking,Success
68468,66985,2024-05-30,47529,Card,Success
68469,2801,2022-09-18,24864,Cash,Success
68470,55500,2022-12-22,28505,NetBanking,Success
68471,64067,2023-08-10,20248,Cash,Success
68472,40605,2022-10-15,45415,Card,Success
68473,31340,2023-02-15,18250,Card,Pending
68474,38656,2024-05-11,16124,UPI,Success
68475,7221,2023-09-08,48463,Card,Success
68476,9950,2022-04-24,30213,Card,Success
68477,68633,2022-06-13,17105,UPI,Success
68478,2330,2022-11-21,35463,UPI,Success
68479,60139,2022-10-31,8416,NetBanking,Success
68480,34832,2022-01-30,45308,Card,Success
68481,2728,2022-05-22,30716,Card,Success
68482,55357,2023-07-06,24938,UPI,Success
68483,45045,2022-08-12,59315,NetBanking,Success
68484,13755,2024-06-03,44389,Card,Success
68485,66759,2023-11-11,9935,Cash,Success
68486,23166,2022-07-19,48930,NetBanking,Success
68487,60516,2022-10-12,16509,Card,Success
68488,43591,2022-01-21,46124,NetBanking,Success
68489,27220,2022-08-30,5884,NetBanking,Success
68490,18109,2024-02-19,48263,Cash,Success
68491,60710,2023-12-13,58369,Cash,Failed
68492,12635,2023-09-24,41954,UPI,Success
68493,15480,2024-05-03,45589,Card,Success
68494,54187,2023-12-15,31900,Cash,Success
68495,7144,2023-11-19,2108,Card,Success
68496,61928,2024-03-06,58134,UPI,Success
68497,51304,2023-01-13,34583,Card,Success
68498,38289,2023-12-22,45606,NetBanking,Success
68499,13048,2023-11-17,21069,UPI,Success
68500,20309,2022-11-26,40119,UPI,Success
68501,55993,2023-10-09,15912,NetBanking,Success
68502,5448,2023-11-14,11819,NetBanking,Success
68503,46313,2023-12-15,50597,UPI,Success
68504,48748,2024-03-03,48471,NetBanking,Pending
68505,19247,2022-02-01,36821,Card,Success
68506,31748,2023-05-19,4905,Card,Success
68507,7719,2023-08-12,27082,Cash,Success
68508,63809,2023-04-14,19909,UPI,Success
68509,14085,2024-03-24,48223,NetBanking,Success
68510,3360,2024-05-04,10782,Cash,Success
68511,54701,2022-05-19,33245,Cash,Success
68512,21093,2023-05-09,13356,Cash,Success
68513,49637,2023-12-12,50400,Card,Success
68514,22024,2024-01-19,13496,NetBanking,Success
68515,6225,2022-07-01,49875,UPI,Success
68516,15253,2022-12-24,46346,UPI,Success
68517,21839,2022-03-05,56427,NetBanking,Success
68518,49417,2023-05-17,54503,UPI,Success
68519,4757,2023-01-30,45144,Cash,Success
68520,20846,2023-02-27,33272,Cash,Success
68521,61111,2022-08-06,51194,Cash,Success
68522,37583,2023-06-30,55046,Card,Success
68523,35010,2023-07-18,49487,UPI,Failed
68524,33920,2022-02-23,36105,UPI,Success
68525,8980,2023-10-30,16521,Card,Success
68526,38019,2022-05-27,24605,NetBanking,Success
68527,945,2023-04-20,35225,Cash,Success
68528,16103,2022-08-21,43851,Card,Success
68529,819,2022-06-16,11210,Card,Success
68530,65902,2022-02-01,18532,UPI,Success
68531,25412,2022-03-05,53157,UPI,Success
68532,65426,2022-10-21,28354,Cash,Success
68533,64956,2023-08-06,41211,NetBanking,Success
68534,42205,2023-08-31,41695,Card,Success
68535,30484,2022-12-22,41727,UPI,Failed
68536,48824,2023-03-29,13404,NetBanking,Success
68537,22669,2024-02-02,34330,UPI,Success
68538,47467,2022-12-30,36097,Cash,Success
68539,13341,2023-02-11,27533,Card,Failed
68540,2207,2024-02-29,58831,Cash,Success
68541,63883,2023-04-24,45751,UPI,Success
68542,40645,2023-04-01,11939,Cash,Success
68543,59569,2024-01-21,11563,UPI,Success
68544,22522,2022-11-22,40063,Cash,Pending
68545,24918,2024-01-07,45260,Card,Success
68546,2394,2022-10-13,18380,Card,Failed
68547,11177,2023-05-17,6682,Cash,Success
68548,31086,2022-06-14,55567,Card,Success
68549,4141,2024-06-06,43245,UPI,Failed
68550,47656,2022-03-14,44975,Card,Success
68551,2403,2024-04-16,4419,NetBanking,Success
68552,8359,2023-12-12,33514,Cash,Success
68553,53486,2023-02-05,15217,Card,Success
68554,66815,2023-09-14,13726,Cash,Success
68555,64340,2023-01-08,23112,Card,Success
68556,31693,2022-02-13,30812,UPI,Success
68557,1756,2022-06-18,37994,NetBanking,Success
68558,66576,2024-05-03,54527,NetBanking,Success
68559,15245,2022-10-03,29917,NetBanking,Pending
68560,23402,2023-05-05,47438,Card,Success
68561,3398,2023-04-30,47208,Cash,Success
68562,23148,2023-12-06,9887,Card,Success
68563,61366,2023-03-21,2825,UPI,Success
68564,18222,2022-06-23,28133,Card,Success
68565,25557,2023-03-14,48879,Cash,Failed
68566,17833,2022-07-17,57333,Cash,Success
68567,20930,2024-03-03,17274,UPI,Success
68568,45322,2023-01-11,11752,Cash,Success
68569,1011,2024-01-13,27945,Card,Success
68570,60021,2023-05-13,48796,Cash,Pending
68571,42012,2022-11-06,26574,NetBanking,Success
68572,65908,2022-11-28,26823,UPI,Success
68573,43646,2023-11-27,14540,NetBanking,Success
68574,56767,2023-09-16,23774,NetBanking,Failed
68575,23697,2023-09-19,13199,Cash,Pending
68576,34689,2023-04-30,50879,Card,Success
68577,33851,2022-11-10,48482,NetBanking,Success
68578,65680,2023-11-02,45815,NetBanking,Pending
68579,20849,2024-03-04,28830,Card,Success
68580,68133,2023-04-18,32750,Cash,Success
68581,2591,2024-04-10,18138,UPI,Success
68582,26666,2024-06-05,5133,Card,Success
68583,23467,2022-12-09,5261,Cash,Success
68584,33662,2022-09-11,42931,Card,Success
68585,32500,2022-07-14,31112,Cash,Success
68586,32028,2022-10-09,57046,UPI,Success
68587,39887,2024-01-21,13980,UPI,Success
68588,28586,2022-07-29,22363,Cash,Failed
68589,23491,2022-11-08,14438,UPI,Success
68590,52009,2022-10-02,50380,UPI,Success
68591,47889,2022-01-23,34443,Cash,Success
68592,13951,2022-06-18,24311,UPI,Success
68593,63206,2022-09-21,24632,UPI,Success
68594,3138,2022-09-19,19404,UPI,Success
68595,1584,2023-11-29,24593,UPI,Success
68596,62319,2024-06-13,37757,Card,Success
68597,56193,2022-04-12,20785,UPI,Success
68598,68330,2024-05-04,30166,Card,Success
68599,7830,2022-11-21,58754,NetBanking,Failed
68600,42980,2024-04-29,11516,NetBanking,Success
68601,68508,2023-03-25,17793,Card,Success
68602,65520,2022-05-07,21513,UPI,Success
68603,4266,2023-07-10,31628,UPI,Success
68604,64616,2024-05-11,46606,Cash,Success
68605,15965,2023-08-13,54789,Cash,Success
68606,62676,2022-07-31,40708,Card,Success
68607,25363,2022-09-16,33629,Cash,Success
68608,6580,2024-04-28,17750,UPI,Success
68609,37125,2023-03-18,11501,Card,Success
68610,45474,2022-05-31,47149,UPI,Success
68611,10794,2023-06-11,59485,UPI,Success
68612,47887,2023-04-30,41494,UPI,Pending
68613,22513,2023-10-14,28430,Cash,Success
68614,67262,2022-03-03,38932,Cash,Success
68615,49643,2022-05-26,3557,Card,Failed
68616,36615,2023-01-08,55081,NetBanking,Success
68617,23666,2023-01-14,58356,UPI,Success
68618,49604,2024-02-10,29035,Card,Failed
68619,52788,2023-12-07,22709,Cash,Success
68620,7150,2022-12-02,45534,Card,Success
68621,46862,2023-01-25,55270,Cash,Success
68622,20602,2023-04-29,16649,Cash,Success
68623,67272,2022-11-09,11655,NetBanking,Success
68624,36785,2024-05-21,16485,UPI,Success
68625,22382,2023-07-07,51152,UPI,Success
68626,37637,2022-08-06,23042,UPI,Success
68627,5286,2022-05-09,49603,UPI,Success
68628,58728,2022-12-29,23304,NetBanking,Failed
68629,12834,2022-03-17,12208,Cash,Failed
68630,13413,2023-06-29,49031,Card,Failed
68631,22535,2022-02-11,11502,Card,Success
68632,66563,2024-02-24,16912,NetBanking,Success
68633,39337,2023-05-23,59131,UPI,Pending
68634,19329,2023-10-22,41210,Card,Success
68635,31427,2022-12-15,44707,Cash,Success
68636,51900,2022-05-26,46270,Cash,Pending
68637,17196,2023-03-01,28934,NetBanking,Success
68638,48079,2024-01-18,12288,Cash,Success
68639,19694,2023-07-19,17575,Card,Success
68640,25818,2023-05-29,32785,UPI,Success
68641,68348,2023-12-13,34476,Card,Success
68642,30272,2024-02-26,49315,UPI,Success
68643,7785,2024-03-31,35241,UPI,Success
68644,2322,2023-06-01,9960,Cash,Success
68645,24065,2022-10-28,27695,NetBanking,Success
68646,14803,2022-12-01,53007,Card,Success
68647,45052,2022-03-18,34287,Card,Success
68648,56114,2023-01-21,26912,Card,Pending
68649,30720,2024-04-06,7089,Card,Success
68650,36415,2022-01-01,38039,Card,Success
68651,15746,2024-03-04,31180,NetBanking,Success
68652,11926,2022-08-05,16353,Cash,Success
68653,49615,2022-10-22,18863,UPI,Success
68654,13091,2022-07-30,10247,NetBanking,Success
68655,43533,2024-04-07,17010,NetBanking,Success
68656,55535,2024-04-27,50024,Cash,Pending
68657,2989,2022-01-07,13195,NetBanking,Success
68658,6445,2024-04-12,25137,NetBanking,Success
68659,16943,2022-03-27,11438,Card,Success
68660,43881,2023-11-27,56760,NetBanking,Success
68661,2199,2022-04-17,11075,Card,Success
68662,63834,2023-02-06,51548,NetBanking,Success
68663,47574,2023-11-30,15804,Card,Success
68664,27662,2022-06-03,38282,NetBanking,Success
68665,16842,2023-12-06,39692,Cash,Success
68666,56656,2024-03-01,18860,Card,Success
68667,68669,2024-05-02,27056,NetBanking,Success
68668,62450,2022-11-04,46244,Card,Pending
68669,39555,2022-10-12,36287,NetBanking,Success
68670,61264,2024-01-21,48426,NetBanking,Success
68671,5802,2022-09-23,13913,Cash,Success
68672,16055,2022-11-02,2739,Cash,Success
68673,38744,2022-12-02,20702,UPI,Success
68674,53998,2023-10-24,38399,Card,Success
68675,35627,2023-09-28,2047,NetBanking,Failed
68676,41785,2022-07-20,3836,Cash,Success
68677,28450,2023-05-27,22495,UPI,Success
68678,22769,2023-09-06,32143,Cash,Success
68679,42264,2023-11-28,15442,Cash,Success
68680,57707,2022-09-24,25639,UPI,Success
68681,48693,2024-03-31,38072,NetBanking,Success
68682,64223,2023-09-02,10960,Card,Success
68683,28796,2023-06-16,46723,NetBanking,Success
68684,62159,2023-01-23,36254,Card,Success
68685,50204,2023-01-15,44451,Cash,Failed
68686,62347,2023-06-07,37492,Cash,Success
68687,18260,2022-01-18,32285,NetBanking,Failed
68688,57688,2022-06-08,40268,Cash,Success
68689,2339,2024-01-28,47335,UPI,Success
68690,21163,2022-12-10,24918,Cash,Pending
68691,63417,2022-08-04,52069,Cash,Success
68692,17641,2022-12-09,27762,Cash,Success
68693,65159,2024-03-07,35664,Cash,Failed
68694,3956,2024-03-12,30571,UPI,Success
68695,61862,2023-04-22,44607,Card,Success
68696,40361,2024-03-22,5627,Cash,Success
68697,42778,2023-05-15,39275,NetBanking,Success
68698,66111,2023-04-20,31303,Card,Success
68699,7621,2024-02-11,14986,NetBanking,Success
68700,3759,2022-04-14,26513,Cash,Success
68701,34852,2023-06-28,54312,NetBanking,Failed
68702,30102,2024-05-01,38630,UPI,Success
68703,35977,2023-07-25,22975,Card,Success
68704,61214,2022-04-19,36341,UPI,Success
68705,60683,2023-03-26,10475,UPI,Failed
68706,20466,2022-08-20,36875,NetBanking,Success
68707,5891,2024-06-12,49280,UPI,Success
68708,46049,2023-11-15,48253,UPI,Pending
68709,49835,2022-02-10,3862,Cash,Success
68710,38932,2022-02-07,55621,NetBanking,Success
68711,49474,2023-07-18,34163,Cash,Success
68712,29615,2023-09-12,4141,UPI,Failed
68713,61474,2022-03-01,2026,Cash,Success
68714,31293,2024-03-20,32234,Card,Success
68715,29669,2022-02-24,25090,Cash,Success
68716,39455,2024-05-10,37754,Card,Success
68717,44054,2023-06-28,18968,NetBanking,Success
68718,36449,2022-12-21,26383,Cash,Success
68719,4666,2023-03-06,56065,NetBanking,Success
68720,4581,2023-07-16,28952,Cash,Failed
68721,8443,2022-06-14,18112,Card,Success
68722,69149,2023-09-25,37420,NetBanking,Success
68723,31554,2023-05-03,10183,NetBanking,Success
68724,16841,2023-03-31,30258,Card,Success
68725,17321,2023-12-21,45191,Card,Success
68726,35443,2024-03-15,9173,Card,Failed
68727,8406,2022-04-15,31560,UPI,Success
68728,35074,2022-09-22,6721,NetBanking,Failed
68729,40815,2023-01-05,16170,Card,Success
68730,33155,2022-08-26,2875,NetBanking,Success
68731,68001,2023-06-05,13866,NetBanking,Pending
68732,52680,2023-12-11,41251,NetBanking,Failed
68733,54911,2023-10-09,19726,UPI,Success
68734,41543,2022-02-21,3733,UPI,Success
68735,24747,2023-04-15,52406,Card,Success
68736,38936,2022-07-22,28037,Cash,Success
68737,61843,2022-05-14,32755,Cash,Success
68738,56008,2024-05-30,7571,UPI,Failed
68739,10548,2023-02-20,4902,Card,Success
68740,81,2022-09-12,44482,Cash,Success
68741,41854,2023-05-29,41420,Cash,Success
68742,27038,2023-12-12,15492,Card,Pending
68743,7829,2023-06-03,10164,Cash,Failed
68744,24422,2022-12-05,14069,UPI,Success
68745,48841,2023-08-19,33517,Cash,Success
68746,50943,2023-01-19,22300,Card,Success
68747,13490,2023-05-15,6070,Card,Success
68748,33805,2023-12-03,45110,Cash,Success
68749,8067,2022-09-03,30723,UPI,Success
68750,39613,2024-05-09,6011,UPI,Pending
68751,18049,2023-12-17,54729,Card,Success
68752,26961,2023-02-26,19095,UPI,Success
68753,33828,2023-06-11,48424,Cash,Success
68754,8769,2023-03-25,6323,Cash,Pending
68755,5748,2022-11-06,30386,Cash,Success
68756,40383,2024-05-28,48635,Card,Success
68757,6625,2022-01-27,14248,Card,Success
68758,20533,2024-05-21,14475,Cash,Success
68759,23407,2024-03-22,36926,NetBanking,Success
68760,261,2023-06-28,35595,NetBanking,Success
68761,64221,2023-05-08,38322,UPI,Success
68762,43779,2023-09-13,10609,NetBanking,Success
